,1074,1124,1220,1226,1271,1325,1330,1381,1433,1440,1479,1481,1482,1529,1531,1532,1579,1629,1732,1782,2067,2117,2167,value_mean,value_std
2016-01-02 10:00:00,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,4.0,14.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.565217391304348,2.9756415012641173
2016-01-02 11:00:00,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,16.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.434782608695652,3.241391099063618
2016-01-02 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,8.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9130434782608695,1.7423882530012071
2016-01-02 13:00:00,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,10.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.3478260869565217,2.2381804654319573
2016-01-02 14:00:00,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8695652173913043,1.4833671399332153
2016-01-02 15:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,7.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1304347826086956,1.7017726774592112
2016-01-02 16:00:00,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,6.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3478260869565217,1.9695220265923699
2016-01-02 17:00:00,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,8.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3478260869565217,2.03467112292132
2016-01-02 18:00:00,0.0,0.0,1.0,3.0,3.0,2.0,4.0,0.0,1.0,4.0,0.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.391304347826087,1.9278086328169886
2016-01-02 19:00:00,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,7.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0869565217391304,1.6395397943447656
2016-01-02 20:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,4.0,4.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1304347826086956,1.7521253634443374
2016-01-02 21:00:00,0.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.1304347826086956,1.7521253634443374
2016-01-02 22:00:00,0.0,0.0,2.0,2.0,0.0,1.0,2.0,5.0,0.0,2.0,2.0,1.0,11.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565217391304348,2.5164862832152672
2016-01-02 23:00:00,0.0,0.0,1.0,2.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,5.0,11.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7391304347826086,2.8925299788660683
2016-01-03 00:00:00,0.0,0.0,2.0,6.0,1.0,3.0,4.0,4.0,0.0,6.0,0.0,10.0,16.0,0.0,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.9565217391304346,4.298414883465412
2016-01-03 01:00:00,0.0,1.0,0.0,3.0,0.0,1.0,2.0,9.0,0.0,5.0,1.0,6.0,18.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1739130434782608,6.026406917912583
2016-01-03 02:00:00,0.0,0.0,0.0,4.0,1.0,0.0,3.0,8.0,0.0,6.0,2.0,11.0,24.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3043478260869565,6.13213050861356
2016-01-03 03:00:00,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,12.0,16.0,0.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.4782608695652173,4.835283051985337
2016-01-03 04:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,4.0,17.0,1.0,2.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.608695652173913,5.761484790774762
2016-01-03 05:00:00,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2608695652173914,2.657514224336718
2016-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9130434782608695,1.6128032166079485
